"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"18-Feb-2021","EQ","334.00","334.00","326.25","333.90","327.40","327.15","328.79","408.00","222.20",244675,"80,446,330.70",12216
"17-Feb-2021","EQ","335.35","336.50","330.20","335.35","333.80","333.90","333.05","408.00","222.20",80425,"26,785,697.25",3512
"16-Feb-2021","EQ","342.40","343.90","334.55","340.75","335.60","335.35","336.68","408.00","222.20",111599,"37,573,527.15",3324
"15-Feb-2021","EQ","343.70","346.75","339.40","343.70","341.50","340.75","342.04","408.00","222.20",36169,"12,371,414.20",1334
"12-Feb-2021","EQ","344.40","346.00","338.00","342.30","345.90","343.70","343.16","408.00","222.20",59538,"20,430,937.15",1749
"11-Feb-2021","EQ","343.00","346.65","341.90","343.95","344.00","342.30","343.20","408.00","222.20",33296,"11,427,299.75",968
"10-Feb-2021","EQ","345.00","347.90","341.00","346.05","345.00","343.95","343.93","408.00","222.20",63633,"21,885,068.40",2088
"09-Feb-2021","EQ","345.20","352.85","344.75","345.20","347.00","346.05","349.01","408.00","222.20",143812,"50,191,682.35",3690
"08-Feb-2021","EQ","341.80","346.45","339.40","339.20","345.25","345.20","342.64","408.00","222.20",209225,"71,687,879.15",6064
"05-Feb-2021","EQ","344.00","353.10","337.15","348.90","338.90","339.20","342.95","408.00","222.20",176012,"60,363,882.95",5026
"04-Feb-2021","EQ","350.00","360.00","348.00","347.15","349.05","348.90","352.67","408.00","222.20",132227,"46,633,141.55",4109
"03-Feb-2021","EQ","343.50","356.00","343.05","338.50","345.00","347.15","347.85","408.00","222.20",169887,"59,096,032.05",4785
"02-Feb-2021","EQ","342.00","359.00","336.15","335.15","339.00","338.50","342.20","408.00","222.20",500237,"171,180,062.75",12610
"01-Feb-2021","EQ","342.30","342.30","320.85","342.50","338.00","335.15","329.08","408.00","222.20",378960,"124,707,642.70",11517
"29-Jan-2021","EQ","375.00","377.90","337.25","369.20","341.45","342.50","350.43","408.00","222.20",712678,"249,744,567.10",20854
"28-Jan-2021","EQ","366.00","372.95","360.90","367.00","364.35","369.20","366.70","408.00","222.20",109703,"40,227,653.50",3357
"27-Jan-2021","EQ","366.20","370.00","355.75","366.25","367.50","367.00","365.09","408.00","222.20",144752,"52,847,250.60",6185
"25-Jan-2021","EQ","368.80","369.80","351.00","365.50","367.90","366.25","361.57","408.00","222.20",87582,"31,666,947.25",3325
"22-Jan-2021","EQ","361.85","370.50","358.60","359.65","367.90","365.50","364.35","408.00","222.20",249783,"91,008,702.10",7794
"21-Jan-2021","EQ","359.00","370.00","356.60","356.85","359.90","359.65","364.21","408.00","222.20",241273,"87,873,780.05",9150
"20-Jan-2021","EQ","351.50","358.75","351.50","353.85","358.35","356.85","356.01","408.00","222.20",83613,"29,767,212.55",4509
"19-Jan-2021","EQ","348.35","355.00","348.35","346.00","354.90","353.85","353.36","408.00","222.20",90823,"32,093,127.55",3638
"18-Jan-2021","EQ","351.80","353.00","345.75","349.10","346.00","346.00","348.06","408.00","222.20",98225,"34,188,662.10",3921
"15-Jan-2021","EQ","356.00","358.75","348.00","355.65","349.45","349.10","351.90","408.00","222.20",95157,"33,485,676.65",5193
"14-Jan-2021","EQ","349.00","360.00","349.00","348.80","356.00","355.65","355.71","408.00","222.20",461488,"164,157,717.80",12596
